State,Web.Group,Measure,Val,Rate,Date
Alabama,Prison,Residents.Confirmed,1666,0.078381557,7/18/2021
Alabama,Prison,Residents.Deaths,66,0.003105152,7/18/2021
Alabama,Prison,Residents.Initiated,10971,0.516160903,7/18/2021
Alabama,Prison,Residents.Tested,16907,0.795436368,7/18/2021
Alabama,Prison,Staff.Active,9,0.002441671,7/18/2021
Alabama,Prison,Staff.Confirmed,1062,0.2881172,7/18/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,7/18/2021
Alabama,Prison,Staff.Initiated,874,0.237113402,7/18/2021
Alabama,Prison,Residents.Active,4,1.88E-04,7/25/2021
Alabama,Prison,Residents.Confirmed,1666,0.078381557,7/25/2021
Alabama,Prison,Residents.Deaths,66,0.003105152,7/25/2021
Alabama,Prison,Residents.Initiated,10971,0.516160903,7/25/2021
Alabama,Prison,Residents.Tested,16907,0.795436368,7/25/2021
Alabama,Prison,Staff.Active,9,0.002441671,7/25/2021
Alabama,Prison,Staff.Confirmed,1062,0.2881172,7/25/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,7/25/2021
Alabama,Prison,Staff.Initiated,874,0.237113402,7/25/2021
Alabama,Prison,Residents.Active,19,8.94E-04,8/1/2021
Alabama,Prison,Residents.Confirmed,1681,0.079087274,8/1/2021
Alabama,Prison,Residents.Deaths,66,0.003105152,8/1/2021
Alabama,Prison,Residents.Initiated,11074,0.521006822,8/1/2021
Alabama,Prison,Residents.Tested,17018,0.800658669,8/1/2021
Alabama,Prison,Staff.Active,32,0.008681498,8/1/2021
Alabama,Prison,Staff.Confirmed,1089,0.295442214,8/1/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,8/1/2021
Alabama,Prison,Staff.Initiated,874,0.237113402,8/1/2021
Alabama,Prison,Residents.Active,22,0.001035051,8/8/2021
Alabama,Prison,Residents.Confirmed,1698,0.079887085,8/8/2021
Alabama,Prison,Residents.Deaths,66,0.003105152,8/8/2021
Alabama,Prison,Residents.Initiated,11255,0.529522465,8/8/2021
Alabama,Prison,Residents.Tested,17169,0.807762879,8/8/2021
Alabama,Prison,Staff.Active,46,0.012479653,8/8/2021
Alabama,Prison,Staff.Confirmed,1106,0.300054259,8/8/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,8/8/2021
Alabama,Prison,Staff.Initiated,876,0.237655996,8/8/2021
Alabama,Prison,Residents.Active,226,0.010632792,8/15/2021
Alabama,Prison,Residents.Confirmed,1901,0.089437779,8/15/2021
Alabama,Prison,Residents.Deaths,66,0.003105152,8/15/2021
Alabama,Prison,Residents.Initiated,11355,0.534227241,8/15/2021
Alabama,Prison,Residents.Tested,18246,0.85843331,8/15/2021
Alabama,Prison,Staff.Active,62,0.016820402,8/15/2021
Alabama,Prison,Staff.Confirmed,1124,0.304937602,8/15/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,8/15/2021
Alabama,Prison,Staff.Initiated,876,0.237655996,8/15/2021
Alabama,Prison,Residents.Active,226,0.010632792,8/22/2021
Alabama,Prison,Residents.Confirmed,1906,0.089673018,8/22/2021
Alabama,Prison,Residents.Deaths,67,0.003152199,8/22/2021
Alabama,Prison,Residents.Initiated,11399,0.536297342,8/22/2021
Alabama,Prison,Residents.Tested,18318,0.861820748,8/22/2021
Alabama,Prison,Staff.Active,64,0.017362995,8/22/2021
Alabama,Prison,Staff.Confirmed,1136,0.308193163,8/22/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,8/22/2021
Alabama,Prison,Staff.Initiated,878,0.238198589,8/22/2021
Alabama,Prison,Residents.Active,243,0.011432604,8/29/2021
Alabama,Prison,Residents.Confirmed,1941,0.091319689,8/29/2021
Alabama,Prison,Residents.Deaths,67,0.003152199,8/29/2021
Alabama,Prison,Residents.Initiated,11517,0.541848977,8/29/2021
Alabama,Prison,Residents.Tested,18374,0.864455422,8/29/2021
Alabama,Prison,Staff.Active,71,0.019262073,8/29/2021
Alabama,Prison,Staff.Confirmed,1156,0.313619099,8/29/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,8/29/2021
Alabama,Prison,Staff.Initiated,879,0.238469886,8/29/2021
Alabama,Prison,Residents.Active,239,0.011244413,9/5/2021
Alabama,Prison,Residents.Confirmed,1958,0.092119501,9/5/2021
Alabama,Prison,Residents.Deaths,67,0.003152199,9/5/2021
Alabama,Prison,Residents.Initiated,11517,0.541848977,9/5/2021
Alabama,Prison,Residents.Tested,18420,0.866619619,9/5/2021
Alabama,Prison,Staff.Active,71,0.019262073,9/5/2021
Alabama,Prison,Staff.Confirmed,1174,0.318502442,9/5/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,9/5/2021
Alabama,Prison,Staff.Initiated,879,0.238469886,9/5/2021
Alabama,Prison,Residents.Active,79,0.003716773,9/12/2021
Alabama,Prison,Residents.Confirmed,1994,0.09381322,9/12/2021
Alabama,Prison,Residents.Deaths,68,0.003199247,9/12/2021
Alabama,Prison,Residents.Initiated,11554,0.543589744,9/12/2021
Alabama,Prison,Residents.Tested,18504,0.87057163,9/12/2021
Alabama,Prison,Staff.Active,63,0.017091698,9/12/2021
Alabama,Prison,Staff.Confirmed,1180,0.320130222,9/12/2021
Alabama,Prison,Staff.Deaths,3,8.14E-04,9/12/2021
Alabama,Prison,Staff.Initiated,879,0.238469886,9/12/2021
Alaska,Prison,Residents.Confirmed,0,0,4/5/2020
Alaska,Prison,Residents.Deaths,0,0,4/5/2020
Alaska,Prison,Residents.Confirmed,0,0,4/12/2020
Alaska,Prison,Residents.Deaths,0,0,4/12/2020
Alaska,Prison,Residents.Confirmed,0,0,4/19/2020
Alaska,Prison,Residents.Deaths,0,0,4/19/2020
Alaska,Prison,Residents.Confirmed,1,2.09E-04,4/26/2020
Alaska,Prison,Residents.Deaths,0,0,4/26/2020
Alaska,Prison,Residents.Confirmed,1,2.09E-04,5/3/2020
Alaska,Prison,Residents.Deaths,0,0,5/3/2020
Alaska,Prison,Residents.Confirmed,1,2.09E-04,5/10/2020
Alaska,Prison,Residents.Deaths,0,0,5/10/2020
Alaska,Prison,Residents.Confirmed,2,4.19E-04,5/17/2020
Alaska,Prison,Residents.Deaths,0,0,5/17/2020
Alaska,Prison,Residents.Confirmed,2,9.23E-04,5/24/2020
Alaska,Prison,Residents.Deaths,0,0,5/24/2020
Alaska,Prison,Residents.Confirmed,2,9.23E-04,5/31/2020
Alaska,Prison,Residents.Deaths,0,0,5/31/2020
Alaska,Prison,Residents.Confirmed,2,9.23E-04,6/7/2020
Alaska,Prison,Residents.Deaths,0,0,6/7/2020
Alaska,Prison,Residents.Confirmed,4,0.001846722,6/14/2020
Alaska,Prison,Residents.Deaths,0,0,6/14/2020
Alaska,Prison,Residents.Confirmed,2,9.23E-04,6/21/2020
Alaska,Prison,Residents.Deaths,0,0,6/21/2020
Alaska,Prison,Residents.Confirmed,2,9.23E-04,6/28/2020
Alaska,Prison,Residents.Deaths,0,0,6/28/2020
Alaska,Prison,Residents.Tested,966,0.202261307,6/28/2020
Alaska,Prison,Residents.Confirmed,7,0.001465662,7/5/2020
Alaska,Prison,Residents.Deaths,0,0,7/5/2020
Alaska,Prison,Residents.Tested,1376,0.288107203,7/5/2020
Alaska,Prison,Residents.Confirmed,9,0.001884422,7/12/2020
Alaska,Prison,Residents.Deaths,0,0,7/12/2020
Alaska,Prison,Residents.Tested,1834,0.38400335,7/12/2020
Alaska,Prison,Residents.Confirmed,16,0.003350084,7/19/2020
Alaska,Prison,Residents.Deaths,0,0,7/19/2020
Alaska,Prison,Residents.Tested,2224,0.465661642,7/19/2020
Alaska,Prison,Residents.Confirmed,18,0.003768844,7/26/2020
Alaska,Prison,Residents.Deaths,0,0,7/26/2020
Alaska,Prison,Residents.Tested,2436,0.510050251,7/26/2020
Alaska,Prison,Residents.Confirmed,24,0.005025126,8/2/2020
Alaska,Prison,Residents.Deaths,0,0,8/2/2020
Alaska,Prison,Residents.Tested,3097,0.648450586,8/2/2020
Alaska,Prison,Residents.Confirmed,31,0.006490787,8/9/2020
Alaska,Prison,Residents.Deaths,0,0,8/9/2020
Alaska,Prison,Residents.Tested,3555,0.744346734,8/9/2020
Alaska,Prison,Residents.Confirmed,34,0.007118928,8/16/2020
Alaska,Prison,Residents.Deaths,0,0,8/16/2020
Alaska,Prison,Residents.Tested,3950,0.827051926,8/16/2020
Alaska,Prison,Residents.Confirmed,44,0.00921273,8/23/2020
Alaska,Prison,Residents.Deaths,0,0,8/23/2020
Alaska,Prison,Residents.Tested,4305,0.90138191,8/23/2020
Alaska,Prison,Residents.Confirmed,49,0.010259631,8/30/2020
Alaska,Prison,Residents.Deaths,0,0,8/30/2020
Alaska,Prison,Residents.Tested,4577,0.958333333,8/30/2020
Alaska,Prison,Residents.Confirmed,51,0.010678392,9/6/2020
Alaska,Prison,Residents.Deaths,0,0,9/6/2020
Alaska,Prison,Residents.Tested,4969,1.040410385,9/6/2020
Alaska,Prison,Residents.Confirmed,60,0.012562814,9/13/2020
Alaska,Prison,Residents.Deaths,0,0,9/13/2020
Alaska,Prison,Residents.Tested,5325,1.114949749,9/13/2020
Alaska,Prison,Residents.Confirmed,63,0.013190955,9/20/2020
Alaska,Prison,Residents.Deaths,0,0,9/20/2020
Alaska,Prison,Residents.Tested,5566,1.165410385,9/20/2020
Alaska,Prison,Residents.Confirmed,65,0.013609715,9/27/2020
Alaska,Prison,Residents.Deaths,0,0,9/27/2020
Alaska,Prison,Residents.Tested,5862,1.227386935,9/27/2020
Alaska,Prison,Residents.Confirmed,82,0.017169179,10/4/2020
Alaska,Prison,Residents.Deaths,0,0,10/4/2020
Alaska,Prison,Residents.Tadmin,6133,1.284128978,10/4/2020
Alaska,Prison,Residents.Tested,5862,1.227386935,10/4/2020
Alaska,Prison,Residents.Confirmed,88,0.018425461,10/11/2020
Alaska,Prison,Residents.Deaths,0,0,10/11/2020
Alaska,Prison,Residents.Tadmin,6369,1.333542714,10/11/2020
Alaska,Prison,Residents.Tested,6369,1.333542714,10/11/2020
Alaska,Prison,Residents.Confirmed,159,0.033291457,10/18/2020
Alaska,Prison,Residents.Deaths,0,0,10/18/2020
Alaska,Prison,Residents.Tadmin,7006,1.466917923,10/18/2020
Alaska,Prison,Residents.Tested,7096,1.485762144,10/18/2020
Alaska,Prison,Residents.Confirmed,194,0.040619765,10/25/2020
Alaska,Prison,Residents.Deaths,0,0,10/25/2020
Alaska,Prison,Residents.Tadmin,7608,1.592964824,10/25/2020
Alaska,Prison,Residents.Tested,7608,1.592964824,10/25/2020
Alaska,Prison,Residents.Confirmed,240,0.050251256,11/1/2020
Alaska,Prison,Residents.Deaths,0,0,11/1/2020
Alaska,Prison,Residents.Tadmin,8121,1.700376884,11/1/2020
Alaska,Prison,Residents.Tested,8237,1.724664992,11/1/2020
Alaska,Prison,Residents.Confirmed,364,0.076214405,11/8/2020
Alaska,Prison,Residents.Tadmin,8933,1.870393635,11/8/2020
Alaska,Prison,Residents.Confirmed,527,0.110343384,11/15/2020
Alaska,Prison,Residents.Tadmin,9689,2.028685092,11/15/2020
Alaska,Prison,Residents.Confirmed,644,0.134840871,11/22/2020
Alaska,Prison,Residents.Tadmin,10724,2.245393635,11/22/2020
Alaska,Prison,Residents.Confirmed,897,0.18781407,11/29/2020
Alaska,Prison,Residents.Tadmin,12165,2.547110553,11/29/2020
Alaska,Prison,Residents.Confirmed,1217,0.254815745,12/6/2020
Alaska,Prison,Residents.Tadmin,13603,2.84819933,12/6/2020
Alaska,Prison,Residents.Confirmed,1605,0.336055276,12/13/2020
Alaska,Prison,Residents.Tadmin,14870,3.113484087,12/13/2020
Alaska,Prison,Residents.Confirmed,1905,0.398869347,12/20/2020
Alaska,Prison,Residents.Tadmin,15668,3.280569514,12/20/2020
Alaska,Prison,Residents.Confirmed,2026,0.424204355,12/27/2020
Alaska,Prison,Residents.Tadmin,16748,3.506700168,12/27/2020
Alaska,Prison,Residents.Confirmed,2155,0.451214405,1/3/2021
Alaska,Prison,Residents.Tadmin,17160,3.592964824,1/3/2021
Alaska,Prison,Residents.Confirmed,2241,0.469221106,1/10/2021
Alaska,Prison,Residents.Tadmin,18828,3.942211055,1/10/2021
Alaska,Prison,Residents.Confirmed,2284,0.478224456,1/17/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,1/17/2021
Alaska,Prison,Residents.Tadmin,19307,4.042504188,1/17/2021
Alaska,Prison,Residents.Confirmed,2298,0.481155779,1/24/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,1/24/2021
Alaska,Prison,Residents.Tadmin,20406,4.272613065,1/24/2021
Alaska,Prison,Residents.Confirmed,2299,0.481365159,1/31/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,1/31/2021
Alaska,Prison,Residents.Tadmin,21236,4.44639866,1/31/2021
Alaska,Prison,Residents.Confirmed,2305,0.482621441,2/7/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,2/7/2021
Alaska,Prison,Residents.Tadmin,22379,4.685720268,2/7/2021
Alaska,Prison,Residents.Confirmed,2306,0.482830821,2/14/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,2/14/2021
Alaska,Prison,Residents.Tadmin,22406,4.691373534,2/14/2021
Alaska,Prison,Residents.Confirmed,2320,0.485762144,2/21/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,2/21/2021
Alaska,Prison,Residents.Tadmin,24511,5.132118928,2/21/2021
Alaska,Prison,Residents.Confirmed,2327,0.487227806,2/28/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,2/28/2021
Alaska,Prison,Residents.Tadmin,24785,5.189489112,2/28/2021
Alaska,Prison,Residents.Completed,233,0.058046836,3/7/2021
Alaska,Prison,Residents.Confirmed,2330,0.487855946,3/7/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,3/7/2021
Alaska,Prison,Residents.Initiated,1472,0.366716492,3/7/2021
Alaska,Prison,Residents.Tadmin,25480,5.335008375,3/7/2021
Alaska,Prison,Residents.Vadmin,1705,0.424763328,3/7/2021
Alaska,Prison,Residents.Completed,429,0.106875934,3/14/2021
Alaska,Prison,Residents.Confirmed,2382,0.498743719,3/14/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,3/14/2021
Alaska,Prison,Residents.Initiated,1926,0.479820628,3/14/2021
Alaska,Prison,Residents.Tadmin,27029,5.659338358,3/14/2021
Alaska,Prison,Residents.Vadmin,2183,0.543846537,3/14/2021
Alaska,Prison,Residents.Completed,468,0.116591928,3/21/2021
Alaska,Prison,Residents.Confirmed,2384,0.499162479,3/21/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,3/21/2021
Alaska,Prison,Residents.Initiated,2059,0.512954659,3/21/2021
Alaska,Prison,Residents.Tadmin,27299,5.715871022,3/21/2021
Alaska,Prison,Residents.Vadmin,2443,0.608619831,3/21/2021
Alaska,Prison,Residents.Completed,402,0.100149477,3/28/2021
Alaska,Prison,Residents.Confirmed,2394,0.501256281,3/28/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,3/28/2021
Alaska,Prison,Residents.Initiated,2048,0.51021425,3/28/2021
Alaska,Prison,Residents.Tadmin,29585,6.194514238,3/28/2021
Alaska,Prison,Residents.Vadmin,2433,0.60612855,3/28/2021
Alaska,Prison,Residents.Completed,1715,0.427254609,4/4/2021
Alaska,Prison,Residents.Confirmed,2396,0.501675042,4/4/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,4/4/2021
Alaska,Prison,Residents.Initiated,2513,0.626058794,4/4/2021
Alaska,Prison,Residents.Tadmin,29981,6.277428811,4/4/2021
Alaska,Prison,Residents.Vadmin,4085,1.017688092,4/4/2021
Alaska,Prison,Residents.Completed,1840,0.458395615,4/11/2021
Alaska,Prison,Residents.Confirmed,2399,0.502303183,4/11/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,4/11/2021
Alaska,Prison,Residents.Initiated,2677,0.666915795,4/11/2021
Alaska,Prison,Residents.Tadmin,30457,6.377093802,4/11/2021
Alaska,Prison,Residents.Vadmin,4356,1.085201794,4/11/2021
Alaska,Prison,Residents.Completed,1935,0.48206278,4/18/2021
Alaska,Prison,Residents.Confirmed,2404,0.503350084,4/18/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,4/18/2021
Alaska,Prison,Residents.Initiated,2770,0.690084704,4/18/2021
Alaska,Prison,Residents.Tadmin,32078,6.716499162,4/18/2021
Alaska,Prison,Residents.Vadmin,4493,1.119332337,4/18/2021
Alaska,Prison,Residents.Completed,2242,0.558545092,4/25/2021
Alaska,Prison,Residents.Confirmed,2408,0.504187605,4/25/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,4/25/2021
Alaska,Prison,Residents.Initiated,2764,0.688589935,4/25/2021
Alaska,Prison,Residents.Tadmin,32385,6.780778894,4/25/2021
Alaska,Prison,Residents.Vadmin,4857,1.210014948,4/25/2021
Alaska,Prison,Residents.Completed,2313,0.576233184,5/2/2021
Alaska,Prison,Residents.Confirmed,2411,0.504815745,5/2/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,5/2/2021
Alaska,Prison,Residents.Initiated,3068,0.764324863,5/2/2021
Alaska,Prison,Residents.Tadmin,32715,6.849874372,5/2/2021
Alaska,Prison,Residents.Vadmin,5204,1.296462382,5/2/2021
Alaska,Prison,Residents.Completed,2451,0.610612855,5/9/2021
Alaska,Prison,Residents.Confirmed,2420,0.506700168,5/9/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,5/9/2021
Alaska,Prison,Residents.Initiated,3153,0.785500747,5/9/2021
Alaska,Prison,Residents.Tadmin,33204,6.952261307,5/9/2021
Alaska,Prison,Residents.Vadmin,5364,1.33632287,5/9/2021
Alaska,Prison,Residents.Completed,2755,0.686347783,5/16/2021
Alaska,Prison,Residents.Confirmed,2423,0.507328308,5/16/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,5/16/2021
Alaska,Prison,Residents.Initiated,3235,0.805929248,5/16/2021
Alaska,Prison,Residents.Tadmin,34006,7.120184255,5/16/2021
Alaska,Prison,Residents.Vadmin,5728,1.427005481,5/16/2021
Alaska,Prison,Residents.Completed,2832,0.705530643,5/23/2021
Alaska,Prison,Residents.Confirmed,2427,0.508165829,5/23/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,5/23/2021
Alaska,Prison,Residents.Initiated,3290,0.81963129,5/23/2021
Alaska,Prison,Residents.Tadmin,34006,7.120184255,5/23/2021
Alaska,Prison,Residents.Vadmin,5838,1.454409567,5/23/2021
Alaska,Prison,Residents.Completed,2927,0.729197808,5/30/2021
Alaska,Prison,Residents.Confirmed,2430,0.50879397,5/30/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,5/30/2021
Alaska,Prison,Residents.Initiated,3344,0.833084205,5/30/2021
Alaska,Prison,Residents.Tadmin,34006,7.120184255,5/30/2021
Alaska,Prison,Residents.Vadmin,5955,1.483557549,5/30/2021
Alaska,Prison,Residents.Completed,2985,0.743647235,6/6/2021
Alaska,Prison,Residents.Confirmed,2432,0.50921273,6/6/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,6/6/2021
Alaska,Prison,Residents.Initiated,3381,0.842301943,6/6/2021
Alaska,Prison,Residents.Tadmin,37608,7.874371859,6/6/2021
Alaska,Prison,Residents.Vadmin,6026,1.50124564,6/6/2021
Alaska,Prison,Residents.Completed,2982,0.742899851,6/13/2021
Alaska,Prison,Residents.Confirmed,2432,0.50921273,6/13/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,6/13/2021
Alaska,Prison,Residents.Initiated,3379,0.841803687,6/13/2021
Alaska,Prison,Residents.Tadmin,38148,7.987437186,6/13/2021
Alaska,Prison,Residents.Vadmin,6023,1.500498256,6/13/2021
Alaska,Prison,Residents.Completed,3097,0.648450586,6/20/2021
Alaska,Prison,Residents.Confirmed,2440,0.510887772,6/20/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,6/20/2021
Alaska,Prison,Residents.Initiated,2820,0.702541106,6/20/2021
Alaska,Prison,Residents.Tadmin,38707,8.104480737,6/20/2021
Alaska,Prison,Residents.Completed,2608,0.649725959,6/27/2021
Alaska,Prison,Residents.Confirmed,2440,0.510887772,6/27/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,6/27/2021
Alaska,Prison,Residents.Initiated,2826,0.704035874,6/27/2021
Alaska,Prison,Residents.Tadmin,38707,8.104480737,6/27/2021
Alaska,Prison,Residents.Completed,2608,0.649725959,7/4/2021
Alaska,Prison,Residents.Confirmed,2440,0.510887772,7/4/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,7/4/2021
Alaska,Prison,Residents.Initiated,2781,0.692825112,7/4/2021
Alaska,Prison,Residents.Tadmin,38707,8.104480737,7/4/2021
Alaska,Prison,Residents.Completed,2608,0.649725959,7/11/2021
Alaska,Prison,Residents.Confirmed,2440,0.510887772,7/11/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,7/11/2021
Alaska,Prison,Residents.Initiated,2781,0.692825112,7/11/2021
Alaska,Prison,Residents.Tadmin,38707,8.104480737,7/11/2021
Alaska,Prison,Residents.Completed,2608,0.649725959,7/18/2021
Alaska,Prison,Residents.Confirmed,2440,0.510887772,7/18/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,7/18/2021
Alaska,Prison,Residents.Initiated,2781,0.692825112,7/18/2021
Alaska,Prison,Residents.Tadmin,38707,8.104480737,7/18/2021
Alaska,Prison,Residents.Completed,2608,0.649725959,7/25/2021
Alaska,Prison,Residents.Confirmed,2440,0.510887772,7/25/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,7/25/2021
Alaska,Prison,Residents.Initiated,2781,0.692825112,7/25/2021
Alaska,Prison,Residents.Tadmin,38707,8.104480737,7/25/2021
Alaska,Prison,Residents.Completed,2671,0.665421026,8/1/2021
Alaska,Prison,Residents.Confirmed,2526,0.528894472,8/1/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,8/1/2021
Alaska,Prison,Residents.Initiated,2880,0.717488789,8/1/2021
Alaska,Prison,Residents.Tadmin,44215,9.257747069,8/1/2021
Alaska,Prison,Residents.Completed,2671,0.665421026,8/8/2021
Alaska,Prison,Residents.Confirmed,2526,0.528894472,8/8/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,8/8/2021
Alaska,Prison,Residents.Initiated,2880,0.717488789,8/8/2021
Alaska,Prison,Residents.Tadmin,44215,9.257747069,8/8/2021
Alaska,Prison,Residents.Completed,2671,0.665421026,8/15/2021
Alaska,Prison,Residents.Confirmed,2526,0.528894472,8/15/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,8/15/2021
Alaska,Prison,Residents.Initiated,2880,0.717488789,8/15/2021
Alaska,Prison,Residents.Tadmin,44215,9.257747069,8/15/2021
Alaska,Prison,Staff.Confirmed,373,0.256181319,8/15/2021
Alaska,Prison,Staff.Deaths,0,0,8/15/2021
Alaska,Prison,Residents.Completed,2671,0.665421026,8/22/2021
Alaska,Prison,Residents.Confirmed,2526,0.528894472,8/22/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,8/22/2021
Alaska,Prison,Residents.Initiated,2880,0.717488789,8/22/2021
Alaska,Prison,Residents.Tadmin,44215,9.257747069,8/22/2021
Alaska,Prison,Staff.Confirmed,373,0.256181319,8/22/2021
Alaska,Prison,Staff.Deaths,0,0,8/22/2021
Alaska,Prison,Residents.Completed,2687,0.669407075,8/29/2021
Alaska,Prison,Residents.Confirmed,2692,0.563651591,8/29/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,8/29/2021
Alaska,Prison,Residents.Initiated,2913,0.725710015,8/29/2021
Alaska,Prison,Residents.Tadmin,49081,10.27659129,8/29/2021
Alaska,Prison,Staff.Confirmed,397,0.272664835,8/29/2021
Alaska,Prison,Staff.Deaths,0,0,8/29/2021
Alaska,Prison,Residents.Completed,2704,0.673642252,9/5/2021
Alaska,Prison,Residents.Confirmed,2728,0.57118928,9/5/2021
Alaska,Prison,Residents.Deaths,5,0.001046901,9/5/2021
Alaska,Prison,Residents.Initiated,2925,0.728699552,9/5/2021
Alaska,Prison,Residents.Tadmin,49949,10.45833333,9/5/2021
Alaska,Prison,Staff.Confirmed,397,0.272664835,9/5/2021
Alaska,Prison,Staff.Deaths,0,0,9/5/2021
Alaska,Prison,Residents.Completed,2725,0.678873941,9/12/2021
